7227.FBpp0088029 COG0003
7227.FBpp0078110 NOG231431
7227.FBpp0075500 NOG231436
7227.FBpp0074829 NOG231447
7227.FBpp0086488 NOG231536
7227.FBpp0083706 NOG23164
7227.FBpp0289450 NOG23164
7227.FBpp0087771 NOG231709
7227.FBpp0078533 NOG231714
7227.FBpp0071355 NOG231716
7227.FBpp0070182 NOG231717
7227.FBpp0070167 NOG231719
7227.FBpp0303349 NOG231720
7227.FBpp0305885 NOG231727
7227.FBpp0070564 NOG232017
7227.FBpp0077852 NOG232021
7227.FBpp0075404 NOG232022
7227.FBpp0305211 NOG232024
7227.FBpp0073613 NOG232025
7227.FBpp0304469 NOG232026
7227.FBpp0084287 NOG232028
7227.FBpp0112336 NOG23223
7227.FBpp0112499 NOG232400
7227.FBpp0072006 NOG232449
7227.FBpp0077556 NOG232455
7227.FBpp0077565 NOG232455
7227.FBpp0077566 NOG232455
7227.FBpp0077568 NOG232455
7227.FBpp0099546 NOG232455
7227.FBpp0301799 NOG232455
7227.FBpp0086938 NOG232456
7227.FBpp0079987 NOG232457
7227.FBpp0099829 NOG232457
7227.FBpp0301625 NOG232475
7227.FBpp0073359 NOG23260
7227.FBpp0072826 NOG232803
7227.FBpp0289235 NOG232961
7227.FBpp0271922 NOG232962
7227.FBpp0289295 NOG232965
7227.FBpp0071653 NOG232966
7227.FBpp0071654 NOG232966
7227.FBpp0099451 NOG232966
7227.FBpp0302733 NOG233389
7227.FBpp0071119 NOG233404
7227.FBpp0071025 NOG233405
7227.FBpp0077642 NOG233408
7227.FBpp0077644 NOG233409
7227.FBpp0077505 NOG233410
7227.FBpp0075333 NOG233411
7227.FBpp0289129 NOG233411
7227.FBpp0305237 NOG233411
7227.FBpp0292340 NOG233507
7227.FBpp0082774 NOG23361
7227.FBpp0082059 NOG23362
7227.FBpp0111653 NOG233775
7227.FBpp0305332 NOG233795
7227.FBpp0079703 NOG233796
7227.FBpp0086852 NOG233829
7227.FBpp0084622 NOG233843
7227.FBpp0079968 NOG23390
7227.FBpp0079362 NOG233935
7227.FBpp0079363 NOG233935
7227.FBpp0079384 NOG233935
7227.FBpp0292972 NOG233935
7227.FBpp0303870 NOG233935
7227.FBpp0303893 NOG233935
7227.FBpp0076793 NOG234074
7227.FBpp0081550 NOG234074
7227.FBpp0076168 NOG234116
7227.FBpp0074836 NOG23417
7227.FBpp0081452 NOG234312
7227.FBpp0073192 NOG234314
7227.FBpp0086684 NOG234315
7227.FBpp0086985 NOG234315
7227.FBpp0082236 NOG234316
7227.FBpp0304057 NOG234317
7227.FBpp0079491 NOG234353
7227.FBpp0111309 NOG23450
7227.FBpp0292443 NOG234874
7227.FBpp0289325 NOG234875
7227.FBpp0302809 NOG234876
7227.FBpp0076151 NOG234877
7227.FBpp0083641 NOG234877
7227.FBpp0086025 NOG234877
7227.FBpp0086462 NOG234877
7227.FBpp0087171 NOG234877
7227.FBpp0087185 NOG234877
7227.FBpp0271710 NOG234877
7227.FBpp0271810 NOG234877
7227.FBpp0271852 NOG234877
7227.FBpp0271858 NOG234877
7227.FBpp0271867 NOG234877
7227.FBpp0288732 NOG234877
7227.FBpp0288947 NOG234877
7227.FBpp0288955 NOG234877
7227.FBpp0288956 NOG234877
7227.FBpp0291494 NOG234877
7227.FBpp0074579 NOG234879
7227.FBpp0077093 NOG234880
7227.FBpp0080026 NOG234881
7227.FBpp0080060 NOG234881
7227.FBpp0271956 NOG234881
7227.FBpp0074028 NOG235220
7227.FBpp0074029 NOG235220
7227.FBpp0100030 NOG235288
7227.FBpp0070726 NOG235404
7227.FBpp0078155 NOG235404
7227.FBpp0086898 NOG235452
7227.FBpp0111335 NOG235473
7227.FBpp0073470 NOG235477
7227.FBpp0290300 NOG235478
7227.FBpp0082924 NOG235480
7227.FBpp0078785 NOG235481
7227.FBpp0079543 NOG235534
7227.FBpp0300529 NOG235534
7227.FBpp0288865 NOG235666
7227.FBpp0084641 NOG23578
7227.FBpp0083339 NOG236039
7227.FBpp0079687 NOG236041
7227.FBpp0075373 NOG236042
7227.FBpp0084330 NOG236042
7227.FBpp0289057 NOG236042
7227.FBpp0074090 NOG236045
7227.FBpp0073393 NOG236048
7227.FBpp0077499 NOG236048
7227.FBpp0087602 NOG236048
7227.FBpp0288403 NOG236048
7227.FBpp0074160 NOG236072
7227.FBpp0080215 NOG236107
7227.FBpp0089383 NOG236107
7227.FBpp0071097 NOG236121
7227.FBpp0291544 NOG236266
7227.FBpp0083753 NOG236267
7227.FBpp0078627 NOG236411
7227.FBpp0112096 NOG236470
7227.FBpp0071034 NOG236509
7227.FBpp0071035 NOG23662
7227.FBpp0084361 NOG236630
7227.FBpp0075894 NOG236646
7227.FBpp0075895 NOG236646
7227.FBpp0085706 NOG236656
7227.FBpp0070079 NOG236678
7227.FBpp0079087 NOG23679
7227.FBpp0089145 NOG23679
7227.FBpp0110117 NOG23679
7227.FBpp0289508 NOG23679
7227.FBpp0110178 NOG23684
7227.FBpp0301707 NOG237211
7227.FBpp0082434 NOG237213
7227.FBpp0288965 NOG237253
7227.FBpp0071877 NOG237254
7227.FBpp0080388 NOG237256
7227.FBpp0070622 NOG237257
7227.FBpp0084257 NOG237260
7227.FBpp0071018 NOG237262
7227.FBpp0305385 NOG237264
7227.FBpp0087145 NOG237266
7227.FBpp0087160 NOG237266
7227.FBpp0082688 NOG237267
7227.FBpp0083405 NOG237269
7227.FBpp0078791 NOG237270
7227.FBpp0084689 NOG237329
7227.FBpp0082626 NOG237455
7227.FBpp0305291 NOG237489
7227.FBpp0071007 NOG237496
7227.FBpp0304777 NOG23756
7227.FBpp0086579 NOG237930
7227.FBpp0070155 NOG237962
7227.FBpp0084533 NOG237963
7227.FBpp0086280 NOG237969
7227.FBpp0303514 NOG238027
7227.FBpp0078520 NOG238064
7227.FBpp0082708 NOG238348
7227.FBpp0084505 NOG238348
7227.FBpp0084506 NOG238348
7227.FBpp0076541 NOG238420
7227.FBpp0076572 NOG238420
7227.FBpp0076573 NOG238420
7227.FBpp0110281 NOG238609
7227.FBpp0086571 NOG238610
7227.FBpp0080213 NOG238640
7227.FBpp0075310 NOG238648
7227.FBpp0288413 NOG238649
7227.FBpp0075933 NOG238650
7227.FBpp0304491 NOG238651
7227.FBpp0076712 NOG238652
7227.FBpp0076713 NOG238652
7227.FBpp0076714 NOG238652
7227.FBpp0087262 NOG238652
7227.FBpp0086324 NOG238654
7227.FBpp0111661 NOG238655
7227.FBpp0075078 NOG238659
7227.FBpp0075062 NOG238660
7227.FBpp0087876 NOG238666
7227.FBpp0079460 NOG238667
7227.FBpp0111308 NOG238668
7227.FBpp0110244 NOG238669
7227.FBpp0074392 NOG238670
7227.FBpp0291085 NOG238670
7227.FBpp0074457 NOG238671
7227.FBpp0079226 NOG238672
7227.FBpp0075816 NOG238675
7227.FBpp0305279 NOG23868
7227.FBpp0074794 NOG238895
7227.FBpp0290550 NOG239051
7227.FBpp0292615 NOG239173
7227.FBpp0292829 NOG239173
7227.FBpp0292830 NOG239173
7227.FBpp0085480 NOG239241
7227.FBpp0084918 NOG239364
7227.FBpp0084971 NOG239364
7227.FBpp0084180 NOG239366
7227.FBpp0081700 NOG239419
7227.FBpp0080929 NOG239423
7227.FBpp0305983 NOG239424
7227.FBpp0074951 NOG239425
7227.FBpp0100040 NOG239426
7227.FBpp0080350 NOG239427
7227.FBpp0304468 NOG239428
7227.FBpp0297769 NOG239429
7227.FBpp0297770 NOG239429
7227.FBpp0090979 NOG239430
7227.FBpp0090980 NOG239430
7227.FBpp0086000 NOG239431
7227.FBpp0077682 NOG239434
7227.FBpp0079923 NOG239435
7227.FBpp0081321 NOG239438
7227.FBpp0304539 NOG239441
7227.FBpp0087744 NOG239455
7227.FBpp0291496 NOG239455
7227.FBpp0291497 NOG239455
7227.FBpp0074411 NOG23958
7227.FBpp0111880 NOG239680
7227.FBpp0081495 NOG239903
7227.FBpp0084476 NOG240148
7227.FBpp0305888 NOG240178
7227.FBpp0070538 NOG240179
7227.FBpp0084934 NOG240180
7227.FBpp0305294 NOG240183
7227.FBpp0084838 NOG240184
7227.FBpp0289453 NOG240184
7227.FBpp0071840 NOG240186
7227.FBpp0289858 NOG240187
7227.FBpp0079110 NOG240189
7227.FBpp0075579 NOG240191
7227.FBpp0076995 NOG240192
7227.FBpp0079083 NOG240192
7227.FBpp0077787 NOG240193
7227.FBpp0303253 NOG240234
7227.FBpp0085667 NOG240269
7227.FBpp0084002 NOG24039
7227.FBpp0084004 NOG24039
7227.FBpp0078687 NOG240497
7227.FBpp0086643 NOG240521
7227.FBpp0082885 NOG240735
7227.FBpp0288761 NOG240738
7227.FBpp0071730 NOG240739
7227.FBpp0303876 NOG240740
7227.FBpp0305659 NOG240741
7227.FBpp0077671 NOG240742
7227.FBpp0113004 NOG240742
7227.FBpp0086688 NOG240743
7227.FBpp0074992 NOG240758
7227.FBpp0074963 NOG240760
7227.FBpp0076068 NOG240760
7227.FBpp0073856 NOG240802
7227.FBpp0074737 NOG240805
7227.FBpp0297995 NOG240805
7227.FBpp0303874 NOG24091
7227.FBpp0086273 NOG241600
7227.FBpp0111998 NOG241600
7227.FBpp0080953 NOG241612
7227.FBpp0080955 NOG241612
7227.FBpp0070200 NOG241614
7227.FBpp0291067 NOG241615
7227.FBpp0079869 NOG241616
7227.FBpp0070631 NOG241617
7227.FBpp0075137 NOG241618
7227.FBpp0297706 NOG241618
7227.FBpp0297366 NOG241638
7227.FBpp0100144 NOG241853
7227.FBpp0083897 NOG242016
7227.FBpp0072402 NOG242150
7227.FBpp0076417 NOG242385
7227.FBpp0070656 NOG24241
7227.FBpp0073041 NOG242417
7227.FBpp0075455 NOG242418
7227.FBpp0075465 NOG242419
7227.FBpp0075593 NOG242420
7227.FBpp0099397 NOG242420
7227.FBpp0292196 NOG242420
7227.FBpp0072331 NOG242421
7227.FBpp0077515 NOG242422
7227.FBpp0077599 NOG242423
7227.FBpp0074398 NOG242425
7227.FBpp0074212 NOG242433
7227.FBpp0083247 NOG242433
7227.FBpp0076928 NOG242434
7227.FBpp0305025 NOG242434
7227.FBpp0073348 NOG242435
7227.FBpp0074940 NOG242439
7227.FBpp0292254 NOG242440
7227.FBpp0074387 NOG242472
7227.FBpp0071936 NOG242497
7227.FBpp0086901 NOG24250
7227.FBpp0297709 NOG242668
7227.FBpp0083018 NOG24267
7227.FBpp0075738 NOG243344
7227.FBpp0078000 NOG243352
7227.FBpp0078051 NOG243353
7227.FBpp0289599 NOG243355
7227.FBpp0077966 NOG243357
7227.FBpp0303354 NOG243358
7227.FBpp0084117 NOG24340
7227.FBpp0073307 NOG243863
7227.FBpp0305153 NOG244385
7227.FBpp0071710 NOG244386
7227.FBpp0075580 NOG244387
7227.FBpp0075600 NOG244388
7227.FBpp0080243 NOG244389
7227.FBpp0080244 NOG244389
7227.FBpp0294009 NOG244389
7227.FBpp0082913 NOG244391
7227.FBpp0070376 NOG244393
7227.FBpp0078289 NOG244394
7227.FBpp0078001 NOG244397
7227.FBpp0290240 NOG244398
7227.FBpp0087218 NOG244400
7227.FBpp0293471 NOG244402
7227.FBpp0072284 NOG244405
7227.FBpp0111275 NOG244405
7227.FBpp0086165 NOG244407
7227.FBpp0085779 NOG244408
7227.FBpp0079368 NOG244410
7227.FBpp0111289 NOG244410
7227.FBpp0290961 NOG244410
7227.FBpp0076547 NOG244411
7227.FBpp0075496 NOG244412
7227.FBpp0086793 NOG244414
7227.FBpp0290805 NOG244415
7227.FBpp0073021 NOG244416
7227.FBpp0084982 NOG244417
7227.FBpp0073303 NOG244418
7227.FBpp0070745 NOG244420
7227.FBpp0073837 NOG244421
7227.FBpp0087220 NOG244424
7227.FBpp0072497 NOG244425
7227.FBpp0077524 NOG244425
7227.FBpp0072547 NOG244426
7227.FBpp0099862 NOG244426
7227.FBpp0100107 NOG244426
7227.FBpp0088120 NOG244514
7227.FBpp0072299 NOG24460
7227.FBpp0072234 NOG24476
7227.FBpp0072136 NOG244762
7227.FBpp0291772 NOG244820
7227.FBpp0289681 NOG24501
7227.FBpp0077925 NOG245029
7227.FBpp0078789 NOG245063
7227.FBpp0078245 NOG24509
7227.FBpp0080563 NOG245275
7227.FBpp0080623 NOG245328
7227.FBpp0072847 NOG245359
7227.FBpp0070964 NOG245362
7227.FBpp0080143 NOG245375
7227.FBpp0074116 NOG245392
7227.FBpp0075904 NOG245392
7227.FBpp0071911 NOG245406
7227.FBpp0079523 NOG245406
7227.FBpp0082012 NOG245406
7227.FBpp0085093 NOG245406
7227.FBpp0292806 NOG245406
7227.FBpp0086199 NOG245407
7227.FBpp0083579 NOG245408
7227.FBpp0071150 NOG245409
7227.FBpp0111424 NOG245410
7227.FBpp0297308 NOG245412
7227.FBpp0087012 NOG245413
7227.FBpp0085445 NOG245414
7227.FBpp0111325 NOG245415
7227.FBpp0111360 NOG245417
7227.FBpp0291479 NOG245418
7227.FBpp0288442 NOG245419
7227.FBpp0074352 NOG245420
7227.FBpp0305377 NOG245422
7227.FBpp0072669 NOG245425
7227.FBpp0072748 NOG245425
7227.FBpp0073079 NOG245425
7227.FBpp0073108 NOG245425
7227.FBpp0073109 NOG245425
7227.FBpp0073110 NOG245425
7227.FBpp0074702 NOG245425
7227.FBpp0074745 NOG245425
7227.FBpp0076294 NOG245425
7227.FBpp0076328 NOG245425
7227.FBpp0079429 NOG245425
7227.FBpp0079492 NOG245425
7227.FBpp0079526 NOG245425
7227.FBpp0079865 NOG245425
7227.FBpp0080206 NOG245425
7227.FBpp0081186 NOG245425
7227.FBpp0081187 NOG245425
7227.FBpp0081188 NOG245425
7227.FBpp0081189 NOG245425
7227.FBpp0081190 NOG245425
7227.FBpp0081191 NOG245425
7227.FBpp0081192 NOG245425
7227.FBpp0081193 NOG245425
7227.FBpp0083221 NOG245425
7227.FBpp0305270 NOG245425
7227.FBpp0297711 NOG245428
7227.FBpp0111301 NOG245429
7227.FBpp0071134 NOG245431
7227.FBpp0071930 NOG245431
7227.FBpp0077541 NOG245431
7227.FBpp0077542 NOG245431
7227.FBpp0085387 NOG245431
7227.FBpp0085388 NOG245431
7227.FBpp0073317 NOG245432
7227.FBpp0074886 NOG245433
7227.FBpp0079334 NOG245434
7227.FBpp0083709 NOG245435
7227.FBpp0112306 NOG245436
7227.FBpp0080783 NOG245437
7227.FBpp0071333 NOG245438
7227.FBpp0087713 NOG245439
7227.FBpp0082258 NOG245440
7227.FBpp0297896 NOG245441
7227.FBpp0291585 NOG245442
7227.FBpp0081061 NOG245444
7227.FBpp0300929 NOG245445
7227.FBpp0087299 NOG245446
7227.FBpp0087207 NOG245447
7227.FBpp0305863 NOG245448
7227.FBpp0074218 NOG245450
7227.FBpp0297205 NOG245451
7227.FBpp0304011 NOG245452
7227.FBpp0070193 NOG245453
7227.FBpp0300445 NOG245483
7227.FBpp0072881 NOG24552
7227.FBpp0086186 NOG245535
7227.FBpp0074760 NOG245596
7227.FBpp0298342 NOG24567
7227.FBpp0088702 NOG245831
7227.FBpp0077658 NOG24590
7227.FBpp0072758 NOG246046
7227.FBpp0304277 NOG246118
7227.FBpp0085548 NOG246119
7227.FBpp0088221 NOG246122
7227.FBpp0083001 NOG246123
7227.FBpp0073089 NOG246148
7227.FBpp0078403 NOG24633
7227.FBpp0070780 NOG246334
7227.FBpp0071076 NOG246334
7227.FBpp0071079 NOG246334
7227.FBpp0073004 NOG246478
7227.FBpp0291343 NOG246526
7227.FBpp0303803 NOG246542
7227.FBpp0076319 NOG246544
7227.FBpp0080579 NOG246545
7227.FBpp0077053 NOG246546
7227.FBpp0074321 NOG246551
7227.FBpp0081783 NOG246552
7227.FBpp0076298 NOG246553
7227.FBpp0085533 NOG246554
7227.FBpp0072074 NOG246555
7227.FBpp0073520 NOG246555
7227.FBpp0076465 NOG246555
7227.FBpp0083311 NOG246555
7227.FBpp0305571 NOG246555
7227.FBpp0082076 NOG246556
7227.FBpp0112450 NOG246558
7227.FBpp0072206 NOG246559
7227.FBpp0075783 NOG246559
7227.FBpp0074461 NOG246560
7227.FBpp0071783 NOG246561
7227.FBpp0077057 NOG246568
7227.FBpp0304308 NOG246569
7227.FBpp0083931 NOG246585
7227.FBpp0076383 NOG246589
7227.FBpp0079592 NOG246625
7227.FBpp0070283 NOG246673
7227.FBpp0073782 NOG246686
7227.FBpp0289790 NOG246906
7227.FBpp0301052 NOG247332
7227.FBpp0073016 NOG24748
7227.FBpp0304973 NOG247573
7227.FBpp0071011 NOG247662
7227.FBpp0292798 NOG247682
7227.FBpp0085080 NOG247688
7227.FBpp0087289 NOG247693
7227.FBpp0290427 NOG247695
7227.FBpp0086962 NOG247696
7227.FBpp0077920 NOG247697
7227.FBpp0306231 NOG247702
7227.FBpp0071289 NOG247703
7227.FBpp0076958 NOG247703
7227.FBpp0084893 NOG247725
7227.FBpp0081751 NOG247806
7227.FBpp0074268 NOG24801
7227.FBpp0081323 NOG24801
7227.FBpp0081348 NOG24801
7227.FBpp0082379 NOG24801
7227.FBpp0082410 NOG24801
7227.FBpp0082411 NOG24801
7227.FBpp0084279 NOG24801
7227.FBpp0111677 NOG24801
7227.FBpp0076715 NOG24834
7227.FBpp0292362 NOG24834
7227.FBpp0289984 NOG248718
7227.FBpp0081275 NOG248720
7227.FBpp0291589 NOG248720
7227.FBpp0071239 NOG248721
7227.FBpp0083739 NOG248722
7227.FBpp0084453 NOG248722
7227.FBpp0304387 NOG248723
7227.FBpp0085666 NOG248724
7227.FBpp0288660 NOG248725
7227.FBpp0073250 NOG248726
7227.FBpp0288875 NOG248726
7227.FBpp0113003 NOG248728
7227.FBpp0074222 NOG248729
7227.FBpp0089286 NOG248730
7227.FBpp0086794 NOG248739
7227.FBpp0071949 NOG248740
7227.FBpp0099437 NOG248740
7227.FBpp0294051 NOG248741
7227.FBpp0074641 NOG248915
7227.FBpp0079155 NOG248917
7227.FBpp0080628 NOG249269
7227.FBpp0074260 NOG24934
7227.FBpp0070480 NOG24937
7227.FBpp0078488 NOG24937
7227.FBpp0078489 NOG24937
7227.FBpp0082676 NOG24937
7227.FBpp0082691 NOG24937
7227.FBpp0083512 NOG24937
7227.FBpp0084027 NOG24937
7227.FBpp0084184 NOG24937
7227.FBpp0084185 NOG24937
7227.FBpp0084186 NOG24937
7227.FBpp0084473 NOG24937
7227.FBpp0084474 NOG24937
7227.FBpp0084475 NOG24937
7227.FBpp0091002 NOG24937
7227.FBpp0100135 NOG24937
7227.FBpp0290041 NOG24937
7227.FBpp0087188 NOG24949
7227.FBpp0073219 NOG24977
7227.FBpp0076856 NOG24977
7227.FBpp0077065 NOG24977
7227.FBpp0076455 NOG24989
7227.FBpp0072161 NOG25001
7227.FBpp0072243 NOG25001
7227.FBpp0111447 NOG25003
7227.FBpp0110110 NOG250130
7227.FBpp0074456 NOG250154
7227.FBpp0076301 NOG250172
7227.FBpp0301832 NOG250173
7227.FBpp0077673 NOG250174
7227.FBpp0085569 NOG250174
7227.FBpp0083453 NOG250175
7227.FBpp0087059 NOG250176
7227.FBpp0073069 NOG250177
7227.FBpp0289087 NOG250179
7227.FBpp0301131 NOG250182
7227.FBpp0082257 NOG250183
7227.FBpp0112990 NOG250185
7227.FBpp0080574 NOG250186
7227.FBpp0085983 NOG250188
7227.FBpp0088285 NOG250189
7227.FBpp0084612 NOG250190
7227.FBpp0302857 NOG250191
7227.FBpp0076721 NOG250192
7227.FBpp0083635 NOG250194
7227.FBpp0082471 NOG250203
7227.FBpp0076755 NOG250204
7227.FBpp0077944 NOG250205
7227.FBpp0086734 NOG250206
7227.FBpp0078186 NOG250207
7227.FBpp0072917 NOG250210
7227.FBpp0076590 NOG250211
7227.FBpp0290393 NOG250218
7227.FBpp0074628 NOG25023
7227.FBpp0076300 NOG25023
7227.FBpp0304571 NOG250593
7227.FBpp0290013 NOG25110
7227.FBpp0076129 NOG251152
7227.FBpp0085613 NOG25117
7227.FBpp0086175 NOG25117
7227.FBpp0085795 NOG25138
7227.FBpp0072673 NOG251395
7227.FBpp0074982 NOG251446
7227.FBpp0082485 NOG251470
7227.FBpp0080741 NOG251485
7227.FBpp0083733 NOG251486
7227.FBpp0086574 NOG251487
7227.FBpp0077194 NOG251488
7227.FBpp0088026 NOG251498
7227.FBpp0075590 NOG251499
7227.FBpp0078515 NOG251500
7227.FBpp0083407 NOG251501
7227.FBpp0300888 NOG251902
7227.FBpp0306142 NOG25199
7227.FBpp0071967 NOG252027
7227.FBpp0078634 NOG252220
7227.FBpp0084587 NOG252371
7227.FBpp0306213 NOG252433
7227.FBpp0078249 NOG25253
7227.FBpp0088524 NOG25256
7227.FBpp0086570 NOG252899
7227.FBpp0289396 NOG252910
7227.FBpp0292142 NOG252936
7227.FBpp0077874 NOG252945
7227.FBpp0112126 NOG252947
7227.FBpp0072617 NOG252948
7227.FBpp0075076 NOG252949
7227.FBpp0082884 NOG252950
7227.FBpp0077070 NOG252951
7227.FBpp0079366 NOG252952
7227.FBpp0301576 NOG252952
7227.FBpp0083574 NOG252954
7227.FBpp0290956 NOG252955
7227.FBpp0071883 NOG252956
7227.FBpp0080348 NOG252956
7227.FBpp0289341 NOG252956
7227.FBpp0289840 NOG252956
7227.FBpp0073548 NOG252957
7227.FBpp0085668 NOG252958
7227.FBpp0292125 NOG252959
7227.FBpp0305738 NOG252960
7227.FBpp0078986 NOG252965
7227.FBpp0083322 NOG252966
7227.FBpp0301738 NOG252967
7227.FBpp0087036 NOG252968
7227.FBpp0085132 NOG252969
7227.FBpp0085133 NOG252969
7227.FBpp0082108 NOG252970
7227.FBpp0271789 NOG253121
7227.FBpp0080945 NOG253413
7227.FBpp0082427 NOG253419
7227.FBpp0080721 NOG253609
7227.FBpp0073030 NOG253616
7227.FBpp0072103 NOG25389
7227.FBpp0297737 NOG254102
7227.FBpp0289271 NOG254106
7227.FBpp0083437 NOG254159
7227.FBpp0289411 NOG254166
7227.FBpp0303323 NOG254167
7227.FBpp0297130 NOG254173
7227.FBpp0071326 NOG254183
7227.FBpp0071332 NOG254185
7227.FBpp0087089 NOG25419
7227.FBpp0292476 NOG254196
7227.FBpp0300162 NOG254196
7227.FBpp0112315 NOG254207
7227.FBpp0072477 NOG254317
7227.FBpp0071474 NOG254330
7227.FBpp0078769 NOG254330
7227.FBpp0079308 NOG254354
7227.FBpp0290311 NOG25459
7227.FBpp0073535 NOG25462
7227.FBpp0294062 NOG25462
7227.FBpp0080394 NOG255178
7227.FBpp0073076 NOG255179
7227.FBpp0081629 NOG255179
7227.FBpp0289848 NOG255179
7227.FBpp0072644 NOG255180
7227.FBpp0112753 NOG255413
7227.FBpp0075434 NOG255690
7227.FBpp0071292 NOG255743
7227.FBpp0111560 NOG255744
7227.FBpp0079298 NOG255745
7227.FBpp0082245 NOG255746
7227.FBpp0083143 NOG255747
7227.FBpp0072207 NOG255749
7227.FBpp0082358 NOG255752
7227.FBpp0078954 NOG255753
7227.FBpp0079293 NOG255753
7227.FBpp0070884 NOG255754
7227.FBpp0072627 NOG255755
7227.FBpp0085360 NOG255756
7227.FBpp0081694 NOG255757
7227.FBpp0072647 NOG255761
7227.FBpp0076420 NOG255762
7227.FBpp0076423 NOG255762
7227.FBpp0076442 NOG255762
7227.FBpp0292054 NOG255762
7227.FBpp0085581 NOG255763
7227.FBpp0074340 NOG255765
7227.FBpp0305740 NOG255767
7227.FBpp0070539 NOG255768
7227.FBpp0083633 NOG255772
7227.FBpp0290059 NOG255773
7227.FBpp0300956 NOG255774
7227.FBpp0078088 NOG255776
7227.FBpp0079248 NOG255777
7227.FBpp0300969 NOG255778
7227.FBpp0076909 NOG255779
7227.FBpp0085661 NOG255779
7227.FBpp0085662 NOG255779
7227.FBpp0085686 NOG255779
7227.FBpp0086497 NOG255779
7227.FBpp0099386 NOG255779
7227.FBpp0271713 NOG255779
7227.FBpp0077131 NOG255780
7227.FBpp0100109 NOG255781
7227.FBpp0071245 NOG255782
7227.FBpp0304382 NOG255783
7227.FBpp0271737 NOG255784
7227.FBpp0075878 NOG256052
7227.FBpp0088510 NOG256052
7227.FBpp0089011 NOG256052
7227.FBpp0080512 NOG256486
7227.FBpp0073162 NOG256654
7227.FBpp0073208 NOG256654
7227.FBpp0073212 NOG256654
7227.FBpp0070245 NOG256690
7227.FBpp0085373 NOG256690
7227.FBpp0289347 NOG256690
7227.FBpp0078240 NOG256707
7227.FBpp0078259 NOG256707
7227.FBpp0078998 NOG256711
7227.FBpp0072445 NOG25699
7227.FBpp0079692 NOG25699
7227.FBpp0288658 NOG25707
7227.FBpp0081453 NOG257278
7227.FBpp0289081 NOG257279
7227.FBpp0085634 NOG257313
7227.FBpp0085673 NOG257313
7227.FBpp0077259 NOG257329
7227.FBpp0077559 NOG257331
7227.FBpp0079079 NOG257332
7227.FBpp0082906 NOG257333
7227.FBpp0075128 NOG257334
7227.FBpp0083187 NOG257335
7227.FBpp0083189 NOG257335
7227.FBpp0081746 NOG257336
7227.FBpp0085665 NOG257337
7227.FBpp0076479 NOG257342
7227.FBpp0084586 NOG257343
7227.FBpp0289992 NOG257344
7227.FBpp0082710 NOG257345
7227.FBpp0289112 NOG257347
7227.FBpp0087492 NOG257348
7227.FBpp0292971 NOG257349
7227.FBpp0079512 NOG257351
7227.FBpp0071410 NOG257353
7227.FBpp0070035 NOG257357
7227.FBpp0080365 NOG257358
7227.FBpp0111273 NOG257358
7227.FBpp0079881 NOG257359
7227.FBpp0071644 NOG257360
7227.FBpp0071648 NOG257360
7227.FBpp0087295 NOG257362
7227.FBpp0078228 NOG257364
7227.FBpp0304509 NOG257365
7227.FBpp0077078 NOG257367
7227.FBpp0085552 NOG257368
7227.FBpp0288843 NOG257370
7227.FBpp0071928 NOG257371
7227.FBpp0087445 NOG257372
7227.FBpp0070685 NOG257376
7227.FBpp0076966 NOG257376
7227.FBpp0091036 NOG257394
7227.FBpp0083936 NOG257498
7227.FBpp0071081 NOG257542
7227.FBpp0292439 NOG257542
7227.FBpp0078757 NOG257568
7227.FBpp0086303 NOG257577
7227.FBpp0087015 NOG257588
7227.FBpp0080588 NOG257611
7227.FBpp0070525 NOG257636
7227.FBpp0078868 NOG257636
7227.FBpp0291870 NOG257636
7227.FBpp0290893 NOG257656
7227.FBpp0084207 NOG257672
7227.FBpp0302887 NOG257675
7227.FBpp0304371 NOG257676
7227.FBpp0076269 NOG257689
7227.FBpp0076939 NOG257705
7227.FBpp0071121 NOG257717
7227.FBpp0111579 NOG257722
7227.FBpp0081089 NOG257731
7227.FBpp0080674 NOG257790
7227.FBpp0071104 NOG257812
7227.FBpp0073709 NOG257814
7227.FBpp0075574 NOG257823
7227.FBpp0073074 NOG257835
7227.FBpp0084912 NOG257846
7227.FBpp0290627 NOG257848
7227.FBpp0075661 NOG257871
7227.FBpp0070184 NOG257879
7227.FBpp0297182 NOG257896
7227.FBpp0070876 NOG257926
7227.FBpp0073189 NOG257933
7227.FBpp0113000 NOG257933
7227.FBpp0081737 NOG257976
7227.FBpp0071832 NOG257991
7227.FBpp0079655 NOG258004
7227.FBpp0082830 NOG258004
7227.FBpp0084001 NOG258004
7227.FBpp0084084 NOG258004
7227.FBpp0292131 NOG258004
7227.FBpp0300163 NOG258004
7227.FBpp0302672 NOG258004
7227.FBpp0293091 NOG258015
7227.FBpp0077338 NOG258016
7227.FBpp0081044 NOG258024
7227.FBpp0075653 NOG258033
7227.FBpp0301042 NOG258048
7227.FBpp0110444 NOG258058
7227.FBpp0075173 NOG258077
7227.FBpp0080722 NOG258080
7227.FBpp0087690 NOG258084
7227.FBpp0074721 NOG258095
7227.FBpp0291538 NOG258095
7227.FBpp0111770 NOG258107
7227.FBpp0111843 NOG258108
7227.FBpp0081088 NOG258112
7227.FBpp0080560 NOG258121
7227.FBpp0290792 NOG258121
7227.FBpp0076657 NOG258126
